job_id,job_title,company,location,experience_level,date_posted,skill
3559,Ai Engineer,Northstar Tech,Remote,Mid,2026-01-13,Generative AI
3559,Ai Engineer,Northstar Tech,Remote,Mid,2026-01-13,Machine Learning
3559,Ai Engineer,Northstar Tech,Remote,Mid,2026-01-13,Python
3559,Ai Engineer,Northstar Tech,Remote,Mid,2026-01-13,SQL
1834,Data Scientist,Clarity Systems,Chennai,Entry,2026-02-07,Excel
1834,Data Scientist,Clarity Systems,Chennai,Entry,2026-02-07,NLP
1834,Data Scientist,Clarity Systems,Chennai,Entry,2026-02-07,SQL
3662,Bi Developer,Nimbus Data,Bengaluru,Lead,2026-05-27,Machine Learning
3662,Bi Developer,Nimbus Data,Bengaluru,Lead,2026-05-27,Python
2010,Data Analyst,Alpha Analytics,Pune,Lead,2026-03-18,Deep Learning
2010,Data Analyst,Alpha Analytics,Pune,Lead,2026-03-18,Excel
2010,Data Analyst,Alpha Analytics,Pune,Lead,2026-03-18,Generative AI
2010,Data Analyst,Alpha Analytics,Pune,Lead,2026-03-18,Power BI
2010,Data Analyst,Alpha Analytics,Pune,Lead,2026-03-18,Python
2010,Data Analyst,Alpha Analytics,Pune,Lead,2026-03-18,SQL
3658,Data Scientist,Nimbus Data,Unspecified,Senior,2026-06-01,Machine Learning
3658,Data Scientist,Nimbus Data,Unspecified,Senior,2026-06-01,Python
4188,Data Scientist,Clarity Systems,Remote,Entry,2026-03-17,Deep Learning
4188,Data Scientist,Clarity Systems,Remote,Entry,2026-03-17,Machine Learning
4188,Data Scientist,Clarity Systems,Remote,Entry,2026-03-17,Power BI
3858,Bi Developer,BrightPath AI,Chennai,Senior,2026-01-23,Deep Learning
3858,Bi Developer,BrightPath AI,Chennai,Senior,2026-01-23,Generative AI
3858,Bi Developer,BrightPath AI,Chennai,Senior,2026-01-23,Power BI
3858,Bi Developer,BrightPath AI,Chennai,Senior,2026-01-23,Python
3858,Bi Developer,BrightPath AI,Chennai,Senior,2026-01-23,SQL
694,Data Science Manager,Clarity Systems,Bengaluru,Mid,2026-03-11,Deep Learning
694,Data Science Manager,Clarity Systems,Bengaluru,Mid,2026-03-11,Excel
694,Data Science Manager,Clarity Systems,Bengaluru,Mid,2026-03-11,Power BI
694,Data Science Manager,Clarity Systems,Bengaluru,Mid,2026-03-11,Python
694,Data Science Manager,Clarity Systems,Bengaluru,Mid,2026-03-11,SQL
4700,Business Intelligence Analyst,Nimbus Data,New York,Not Specified,2026-02-24,Excel
4700,Business Intelligence Analyst,Nimbus Data,New York,Not Specified,2026-02-24,Machine Learning
4700,Business Intelligence Analyst,Nimbus Data,New York,Not Specified,2026-02-24,Python
2613,Analytics Consultant,Alpha Analytics,Bengaluru,Senior,2026-06-21,Machine Learning
2613,Analytics Consultant,Alpha Analytics,Bengaluru,Senior,2026-06-21,NLP
2613,Analytics Consultant,Alpha Analytics,Bengaluru,Senior,2026-06-21,Power BI
2613,Analytics Consultant,Alpha Analytics,Bengaluru,Senior,2026-06-21,SQL
1187,Bi Developer,Nimbus Data,New York,Mid,2026-04-08,Deep Learning
1187,Bi Developer,Nimbus Data,New York,Mid,2026-04-08,Excel
1187,Bi Developer,Nimbus Data,New York,Mid,2026-04-08,Power BI
1370,Data Engineer,Quantify Labs,Pune,Senior,2026-03-21,Generative AI
1370,Data Engineer,Quantify Labs,Pune,Senior,2026-03-21,Power BI
1908,Bi Developer,Vertex Insights,Unspecified,Lead,2026-05-31,Deep Learning
1908,Bi Developer,Vertex Insights,Unspecified,Lead,2026-05-31,NLP
4089,Power Bi Developer,Skyline Solutions,New York,Lead,2026-02-06,AWS
4089,Power Bi Developer,Skyline Solutions,New York,Lead,2026-02-06,Excel
4089,Power Bi Developer,Skyline Solutions,New York,Lead,2026-02-06,NLP
4089,Power Bi Developer,Skyline Solutions,New York,Lead,2026-02-06,Power BI
4089,Power Bi Developer,Skyline Solutions,New York,Lead,2026-02-06,Python
2478,Power Bi Developer,Northstar Tech,Bengaluru,Entry,2026-07-16,Generative AI
2478,Power Bi Developer,Northstar Tech,Bengaluru,Entry,2026-07-16,Power BI
2478,Power Bi Developer,Northstar Tech,Bengaluru,Entry,2026-07-16,Python
2478,Power Bi Developer,Northstar Tech,Bengaluru,Entry,2026-07-16,Tableau
17,Analytics Consultant,Nimbus Data,London,Mid,2026-05-16,AWS
17,Analytics Consultant,Nimbus Data,London,Mid,2026-05-16,Machine Learning
17,Analytics Consultant,Nimbus Data,London,Mid,2026-05-16,Power BI
2515,Business Intelligence Analyst,Clarity Systems,Unspecified,Senior,2026-01-30,Deep Learning
2515,Business Intelligence Analyst,Clarity Systems,Unspecified,Senior,2026-01-30,Generative AI
2515,Business Intelligence Analyst,Clarity Systems,Unspecified,Senior,2026-01-30,NLP
2515,Business Intelligence Analyst,Clarity Systems,Unspecified,Senior,2026-01-30,Python
2515,Business Intelligence Analyst,Clarity Systems,Unspecified,Senior,2026-01-30,Tableau
4787,Ai Research Engineer,BrightPath AI,Hyderabad,Senior,2026-06-16,AWS
4787,Ai Research Engineer,BrightPath AI,Hyderabad,Senior,2026-06-16,Generative AI
4787,Ai Research Engineer,BrightPath AI,Hyderabad,Senior,2026-06-16,Machine Learning
4787,Ai Research Engineer,BrightPath AI,Hyderabad,Senior,2026-06-16,Python
2206,Ai Research Engineer,Alpha Analytics,Delhi Ncr,Mid,2026-04-09,Deep Learning
2206,Ai Research Engineer,Alpha Analytics,Delhi Ncr,Mid,2026-04-09,Python
2206,Ai Research Engineer,Alpha Analytics,Delhi Ncr,Mid,2026-04-09,Tableau
3596,Data Science Manager,Skyline Solutions,London,Lead,2026-06-03,Generative AI
3596,Data Science Manager,Skyline Solutions,London,Lead,2026-06-03,Machine Learning
3596,Data Science Manager,Skyline Solutions,London,Lead,2026-06-03,NLP
3596,Data Science Manager,Skyline Solutions,London,Lead,2026-06-03,SQL
3596,Data Science Manager,Skyline Solutions,London,Lead,2026-06-03,Tableau
1487,Business Intelligence Analyst,Alpha Analytics,Delhi Ncr,Mid,2026-05-25,Deep Learning
1487,Business Intelligence Analyst,Alpha Analytics,Delhi Ncr,Mid,2026-05-25,Excel
1487,Business Intelligence Analyst,Alpha Analytics,Delhi Ncr,Mid,2026-05-25,NLP
1677,Nlp Engineer,Skyline Solutions,Mumbai,Entry,2026-01-28,Generative AI
1677,Nlp Engineer,Skyline Solutions,Mumbai,Entry,2026-01-28,Machine Learning
1677,Nlp Engineer,Skyline Solutions,Mumbai,Entry,2026-01-28,NLP
2354,Ai Research Engineer,Vertex Insights,Pune,Senior,2026-01-05,Deep Learning
2354,Ai Research Engineer,Vertex Insights,Pune,Senior,2026-01-05,Power BI
2354,Ai Research Engineer,Vertex Insights,Pune,Senior,2026-01-05,SQL
657,Nlp Engineer,Quantify Labs,New York,Senior,2026-01-17,Deep Learning
657,Nlp Engineer,Quantify Labs,New York,Senior,2026-01-17,Excel
657,Nlp Engineer,Quantify Labs,New York,Senior,2026-01-17,Machine Learning
657,Nlp Engineer,Quantify Labs,New York,Senior,2026-01-17,NLP
657,Nlp Engineer,Quantify Labs,New York,Senior,2026-01-17,SQL
1572,Bi Developer,Quantify Labs,Remote,Lead,2026-03-20,AWS
1572,Bi Developer,Quantify Labs,Remote,Lead,2026-03-20,Power BI
1738,Ai Engineer,Quantify Labs,London,Senior,2026-03-08,AWS
1738,Ai Engineer,Quantify Labs,London,Senior,2026-03-08,Deep Learning
1738,Ai Engineer,Quantify Labs,London,Senior,2026-03-08,Machine Learning
1738,Ai Engineer,Quantify Labs,London,Senior,2026-03-08,Power BI
1738,Ai Engineer,Quantify Labs,London,Senior,2026-03-08,SQL
3856,Data Engineer,BluePeak Consulting,Hyderabad,Senior,2026-03-29,AWS
3856,Data Engineer,BluePeak Consulting,Hyderabad,Senior,2026-03-29,Generative AI
3856,Data Engineer,BluePeak Consulting,Hyderabad,Senior,2026-03-29,Machine Learning
3856,Data Engineer,BluePeak Consulting,Hyderabad,Senior,2026-03-29,Power BI
3856,Data Engineer,BluePeak Consulting,Hyderabad,Senior,2026-03-29,Python
3856,Data Engineer,BluePeak Consulting,Hyderabad,Senior,2026-03-29,SQL
2847,Ai Research Engineer,BluePeak Consulting,Chennai,Lead,2026-05-12,AWS
2847,Ai Research Engineer,BluePeak Consulting,Chennai,Lead,2026-05-12,Machine Learning
2847,Ai Research Engineer,BluePeak Consulting,Chennai,Lead,2026-05-12,Python
2981,Analytics Consultant,Skyline Solutions,Chennai,Senior,2026-03-02,AWS
2981,Analytics Consultant,Skyline Solutions,Chennai,Senior,2026-03-02,Deep Learning
2981,Analytics Consultant,Skyline Solutions,Chennai,Senior,2026-03-02,Machine Learning
2981,Analytics Consultant,Skyline Solutions,Chennai,Senior,2026-03-02,Power BI
2981,Analytics Consultant,Skyline Solutions,Chennai,Senior,2026-03-02,Python
2981,Analytics Consultant,Skyline Solutions,Chennai,Senior,2026-03-02,SQL
619,Machine Learning Engineer,Northstar Tech,Remote,Entry,2026-02-27,AWS
619,Machine Learning Engineer,Northstar Tech,Remote,Entry,2026-02-27,Machine Learning
619,Machine Learning Engineer,Northstar Tech,Remote,Entry,2026-02-27,NLP
619,Machine Learning Engineer,Northstar Tech,Remote,Entry,2026-02-27,Power BI
619,Machine Learning Engineer,Northstar Tech,Remote,Entry,2026-02-27,Python
619,Machine Learning Engineer,Northstar Tech,Remote,Entry,2026-02-27,SQL
619,Machine Learning Engineer,Northstar Tech,Remote,Entry,2026-02-27,Tableau
2848,Data Engineer,Quantify Labs,New York,Mid,2026-02-20,Machine Learning
2848,Data Engineer,Quantify Labs,New York,Mid,2026-02-20,Power BI
2848,Data Engineer,Quantify Labs,New York,Mid,2026-02-20,SQL
2848,Data Engineer,Quantify Labs,New York,Mid,2026-02-20,Tableau
4569,Data Scientist,Nimbus Data,London,Senior,2026-04-08,AWS
4569,Data Scientist,Nimbus Data,London,Senior,2026-04-08,Deep Learning
4569,Data Scientist,Nimbus Data,London,Senior,2026-04-08,Machine Learning
4569,Data Scientist,Nimbus Data,London,Senior,2026-04-08,Python
4569,Data Scientist,Nimbus Data,London,Senior,2026-04-08,SQL
4569,Data Scientist,Nimbus Data,London,Senior,2026-04-08,Tableau
868,Nlp Engineer,Vertex Insights,Unspecified,Mid,2026-07-16,Excel
868,Nlp Engineer,Vertex Insights,Unspecified,Mid,2026-07-16,Generative AI
868,Nlp Engineer,Vertex Insights,Unspecified,Mid,2026-07-16,Machine Learning
868,Nlp Engineer,Vertex Insights,Unspecified,Mid,2026-07-16,NLP
868,Nlp Engineer,Vertex Insights,Unspecified,Mid,2026-07-16,Python
868,Nlp Engineer,Vertex Insights,Unspecified,Mid,2026-07-16,SQL
2508,Machine Learning Engineer,BrightPath AI,Hyderabad,Senior,2026-04-03,Deep Learning
2508,Machine Learning Engineer,BrightPath AI,Hyderabad,Senior,2026-04-03,Machine Learning
2508,Machine Learning Engineer,BrightPath AI,Hyderabad,Senior,2026-04-03,SQL
2111,Data Engineer,Quantify Labs,Chennai,Entry,2026-01-22,AWS
2111,Data Engineer,Quantify Labs,Chennai,Entry,2026-01-22,Deep Learning
2111,Data Engineer,Quantify Labs,Chennai,Entry,2026-01-22,Generative AI
2111,Data Engineer,Quantify Labs,Chennai,Entry,2026-01-22,Machine Learning
2111,Data Engineer,Quantify Labs,Chennai,Entry,2026-01-22,Python
458,Data Science Manager,Unknown,Remote,Mid,2026-01-26,Excel
458,Data Science Manager,Unknown,Remote,Mid,2026-01-26,SQL
4339,Ai Research Engineer,Quantify Labs,New York,Lead,2026-05-29,AWS
4339,Ai Research Engineer,Quantify Labs,New York,Lead,2026-05-29,Excel
4339,Ai Research Engineer,Quantify Labs,New York,Lead,2026-05-29,Machine Learning
4339,Ai Research Engineer,Quantify Labs,New York,Lead,2026-05-29,Power BI
4339,Ai Research Engineer,Quantify Labs,New York,Lead,2026-05-29,Python
4339,Ai Research Engineer,Quantify Labs,New York,Lead,2026-05-29,Tableau
791,Machine Learning Engineer,DataForge,New York,Mid,2026-05-24,Excel
791,Machine Learning Engineer,DataForge,New York,Mid,2026-05-24,Generative AI
791,Machine Learning Engineer,DataForge,New York,Mid,2026-05-24,Machine Learning
791,Machine Learning Engineer,DataForge,New York,Mid,2026-05-24,Power BI
791,Machine Learning Engineer,DataForge,New York,Mid,2026-05-24,Python
791,Machine Learning Engineer,DataForge,New York,Mid,2026-05-24,SQL
4420,Business Intelligence Analyst,BrightPath AI,Unspecified,Senior,2026-06-27,Excel
4420,Business Intelligence Analyst,BrightPath AI,Unspecified,Senior,2026-06-27,SQL
4420,Business Intelligence Analyst,BrightPath AI,Unspecified,Senior,2026-06-27,Tableau
3608,Power Bi Developer,Quantify Labs,New York,Lead,2026-04-01,AWS
3608,Power Bi Developer,Quantify Labs,New York,Lead,2026-04-01,Excel
3608,Power Bi Developer,Quantify Labs,New York,Lead,2026-04-01,Power BI
3608,Power Bi Developer,Quantify Labs,New York,Lead,2026-04-01,Python
3608,Power Bi Developer,Quantify Labs,New York,Lead,2026-04-01,SQL
3608,Power Bi Developer,Quantify Labs,New York,Lead,2026-04-01,Tableau
3823,Analytics Consultant,Alpha Analytics,Singapore,Mid,2026-03-26,Machine Learning
3823,Analytics Consultant,Alpha Analytics,Singapore,Mid,2026-03-26,Power BI
2261,Data Scientist,Clarity Systems,Pune,Entry,2026-05-22,Excel
2261,Data Scientist,Clarity Systems,Pune,Entry,2026-05-22,NLP
2261,Data Scientist,Clarity Systems,Pune,Entry,2026-05-22,Power BI
2261,Data Scientist,Clarity Systems,Pune,Entry,2026-05-22,SQL
4749,Data Engineer,DataForge,New York,Lead,2026-04-06,AWS
4749,Data Engineer,DataForge,New York,Lead,2026-04-06,Excel
4749,Data Engineer,DataForge,New York,Lead,2026-04-06,NLP
4749,Data Engineer,DataForge,New York,Lead,2026-04-06,Power BI
4749,Data Engineer,DataForge,New York,Lead,2026-04-06,Python
4749,Data Engineer,DataForge,New York,Lead,2026-04-06,SQL
2809,Data Engineer,Unknown,Remote,Mid,2026-05-24,AWS
2809,Data Engineer,Unknown,Remote,Mid,2026-05-24,Generative AI
2809,Data Engineer,Unknown,Remote,Mid,2026-05-24,NLP
2809,Data Engineer,Unknown,Remote,Mid,2026-05-24,Python
2809,Data Engineer,Unknown,Remote,Mid,2026-05-24,SQL
3519,Ai Research Engineer,Nimbus Data,Chennai,Mid,2026-06-11,Excel
3519,Ai Research Engineer,Nimbus Data,Chennai,Mid,2026-06-11,SQL
734,Bi Developer,Quantify Labs,Mumbai,Senior,2026-05-30,Excel
734,Bi Developer,Quantify Labs,Mumbai,Senior,2026-05-30,NLP
734,Bi Developer,Quantify Labs,Mumbai,Senior,2026-05-30,Python
734,Bi Developer,Quantify Labs,Mumbai,Senior,2026-05-30,SQL
156,Data Scientist,Alpha Analytics,Delhi Ncr,Mid,2026-07-18,Machine Learning
156,Data Scientist,Alpha Analytics,Delhi Ncr,Mid,2026-07-18,NLP
156,Data Scientist,Alpha Analytics,Delhi Ncr,Mid,2026-07-18,Python
3959,Data Science Manager,Clarity Systems,New York,Senior,2026-04-02,Deep Learning
3959,Data Science Manager,Clarity Systems,New York,Senior,2026-04-02,Excel
3959,Data Science Manager,Clarity Systems,New York,Senior,2026-04-02,Machine Learning
3959,Data Science Manager,Clarity Systems,New York,Senior,2026-04-02,Power BI
2134,Bi Developer,BluePeak Consulting,Hyderabad,Mid,2026-05-18,Excel
2134,Bi Developer,BluePeak Consulting,Hyderabad,Mid,2026-05-18,Machine Learning
2134,Bi Developer,BluePeak Consulting,Hyderabad,Mid,2026-05-18,Python
2134,Bi Developer,BluePeak Consulting,Hyderabad,Mid,2026-05-18,SQL
4268,Data Engineer,Quantify Labs,Chennai,Mid,2026-01-13,Power BI
4268,Data Engineer,Quantify Labs,Chennai,Mid,2026-01-13,Tableau
1945,Business Intelligence Analyst,Vertex Insights,New York,Senior,2026-04-03,NLP
1945,Business Intelligence Analyst,Vertex Insights,New York,Senior,2026-04-03,Power BI
1945,Business Intelligence Analyst,Vertex Insights,New York,Senior,2026-04-03,SQL
2280,Bi Developer,BluePeak Consulting,London,Senior,2026-03-17,AWS
2280,Bi Developer,BluePeak Consulting,London,Senior,2026-03-17,Deep Learning
2280,Bi Developer,BluePeak Consulting,London,Senior,2026-03-17,SQL
660,Data Engineer,Vertex Insights,New York,Not Specified,2026-03-02,AWS
660,Data Engineer,Vertex Insights,New York,Not Specified,2026-03-02,Deep Learning
660,Data Engineer,Vertex Insights,New York,Not Specified,2026-03-02,Excel
660,Data Engineer,Vertex Insights,New York,Not Specified,2026-03-02,NLP
660,Data Engineer,Vertex Insights,New York,Not Specified,2026-03-02,Power BI
660,Data Engineer,Vertex Insights,New York,Not Specified,2026-03-02,Python
2431,Analytics Consultant,DataForge,New York,Lead,2026-06-29,AWS
2431,Analytics Consultant,DataForge,New York,Lead,2026-06-29,Generative AI
2431,Analytics Consultant,DataForge,New York,Lead,2026-06-29,Python
3752,Business Intelligence Analyst,BrightPath AI,Bengaluru,Entry,2026-06-29,Deep Learning
3752,Business Intelligence Analyst,BrightPath AI,Bengaluru,Entry,2026-06-29,Excel
3752,Business Intelligence Analyst,BrightPath AI,Bengaluru,Entry,2026-06-29,Generative AI
3752,Business Intelligence Analyst,BrightPath AI,Bengaluru,Entry,2026-06-29,NLP
3752,Business Intelligence Analyst,BrightPath AI,Bengaluru,Entry,2026-06-29,Power BI
3752,Business Intelligence Analyst,BrightPath AI,Bengaluru,Entry,2026-06-29,SQL
2529,Data Analyst,Nimbus Data,Singapore,Entry,2026-05-17,Power BI
2529,Data Analyst,Nimbus Data,Singapore,Entry,2026-05-17,Python
4527,Data Scientist,DataForge,New York,Mid,2026-01-08,AWS
4527,Data Scientist,DataForge,New York,Mid,2026-01-08,Deep Learning
4527,Data Scientist,DataForge,New York,Mid,2026-01-08,Excel
4527,Data Scientist,DataForge,New York,Mid,2026-01-08,NLP
4527,Data Scientist,DataForge,New York,Mid,2026-01-08,Python
4527,Data Scientist,DataForge,New York,Mid,2026-01-08,SQL
643,Analytics Consultant,DataForge,Remote,Mid,2026-02-13,Deep Learning
643,Analytics Consultant,DataForge,Remote,Mid,2026-02-13,Machine Learning
643,Analytics Consultant,DataForge,Remote,Mid,2026-02-13,Power BI
643,Analytics Consultant,DataForge,Remote,Mid,2026-02-13,SQL
169,Nlp Engineer,Quantify Labs,Mumbai,Mid,2026-04-03,Excel
169,Nlp Engineer,Quantify Labs,Mumbai,Mid,2026-04-03,Generative AI
169,Nlp Engineer,Quantify Labs,Mumbai,Mid,2026-04-03,Machine Learning
169,Nlp Engineer,Quantify Labs,Mumbai,Mid,2026-04-03,NLP
169,Nlp Engineer,Quantify Labs,Mumbai,Mid,2026-04-03,Power BI
169,Nlp Engineer,Quantify Labs,Mumbai,Mid,2026-04-03,Python
169,Nlp Engineer,Quantify Labs,Mumbai,Mid,2026-04-03,Tableau
1518,Data Engineer,Clarity Systems,Mumbai,Mid,2026-05-03,Machine Learning
1518,Data Engineer,Clarity Systems,Mumbai,Mid,2026-05-03,Power BI
1518,Data Engineer,Clarity Systems,Mumbai,Mid,2026-05-03,SQL
1518,Data Engineer,Clarity Systems,Mumbai,Mid,2026-05-03,Tableau
1801,Data Scientist,Northstar Tech,Mumbai,Lead,2026-04-15,Power BI
1801,Data Scientist,Northstar Tech,Mumbai,Lead,2026-04-15,Tableau
3395,Data Science Manager,Skyline Solutions,Pune,Senior,2026-04-20,Excel
3395,Data Science Manager,Skyline Solutions,Pune,Senior,2026-04-20,Python
1918,Power Bi Developer,BluePeak Consulting,Delhi Ncr,Lead,2026-07-15,AWS
1918,Power Bi Developer,BluePeak Consulting,Delhi Ncr,Lead,2026-07-15,Deep Learning
1918,Power Bi Developer,BluePeak Consulting,Delhi Ncr,Lead,2026-07-15,Generative AI
1918,Power Bi Developer,BluePeak Consulting,Delhi Ncr,Lead,2026-07-15,Machine Learning
1918,Power Bi Developer,BluePeak Consulting,Delhi Ncr,Lead,2026-07-15,Power BI
1918,Power Bi Developer,BluePeak Consulting,Delhi Ncr,Lead,2026-07-15,Tableau
273,Analytics Consultant,Clarity Systems,New York,Lead,2026-03-16,Excel
273,Analytics Consultant,Clarity Systems,New York,Lead,2026-03-16,Machine Learning
273,Analytics Consultant,Clarity Systems,New York,Lead,2026-03-16,Tableau
2469,Data Scientist,DataForge,London,Mid,2026-03-21,Deep Learning
2469,Data Scientist,DataForge,London,Mid,2026-03-21,Machine Learning
2469,Data Scientist,DataForge,London,Mid,2026-03-21,Python
2469,Data Scientist,DataForge,London,Mid,2026-03-21,SQL
4939,Analytics Consultant,Skyline Solutions,Remote,Entry,2026-07-01,AWS
4939,Analytics Consultant,Skyline Solutions,Remote,Entry,2026-07-01,Power BI
1067,Data Engineer,Nimbus Data,Mumbai,Senior,2026-05-26,Deep Learning
1067,Data Engineer,Nimbus Data,Mumbai,Senior,2026-05-26,Machine Learning
495,Power Bi Developer,Vertex Insights,Delhi Ncr,Senior,2026-06-13,Deep Learning
495,Power Bi Developer,Vertex Insights,Delhi Ncr,Senior,2026-06-13,Generative AI
495,Power Bi Developer,Vertex Insights,Delhi Ncr,Senior,2026-06-13,Power BI
495,Power Bi Developer,Vertex Insights,Delhi Ncr,Senior,2026-06-13,Python
495,Power Bi Developer,Vertex Insights,Delhi Ncr,Senior,2026-06-13,SQL
495,Power Bi Developer,Vertex Insights,Delhi Ncr,Senior,2026-06-13,Tableau
1913,Data Analyst,BluePeak Consulting,Bengaluru,Mid,2026-07-19,Python
1913,Data Analyst,BluePeak Consulting,Bengaluru,Mid,2026-07-19,SQL
3647,Data Scientist,Skyline Solutions,Remote,Senior,2026-05-08,AWS
3647,Data Scientist,Skyline Solutions,Remote,Senior,2026-05-08,Excel
3647,Data Scientist,Skyline Solutions,Remote,Senior,2026-05-08,NLP
3647,Data Scientist,Skyline Solutions,Remote,Senior,2026-05-08,SQL
39,Machine Learning Engineer,Northstar Tech,Remote,Mid,2026-02-26,Deep Learning
39,Machine Learning Engineer,Northstar Tech,Remote,Mid,2026-02-26,Generative AI
39,Machine Learning Engineer,Northstar Tech,Remote,Mid,2026-02-26,Machine Learning
39,Machine Learning Engineer,Northstar Tech,Remote,Mid,2026-02-26,Power BI
39,Machine Learning Engineer,Northstar Tech,Remote,Mid,2026-02-26,SQL
307,Analytics Consultant,Unknown,Singapore,Lead,2026-01-07,NLP
307,Analytics Consultant,Unknown,Singapore,Lead,2026-01-07,Power BI
307,Analytics Consultant,Unknown,Singapore,Lead,2026-01-07,Tableau
3741,Bi Developer,Unknown,Bengaluru,Entry,2026-06-30,AWS
3741,Bi Developer,Unknown,Bengaluru,Entry,2026-06-30,Excel
3741,Bi Developer,Unknown,Bengaluru,Entry,2026-06-30,NLP
3741,Bi Developer,Unknown,Bengaluru,Entry,2026-06-30,Python
3741,Bi Developer,Unknown,Bengaluru,Entry,2026-06-30,SQL
4103,Data Analyst,Skyline Solutions,Bengaluru,Entry,2026-05-10,Excel
4103,Data Analyst,Skyline Solutions,Bengaluru,Entry,2026-05-10,NLP
3153,Data Engineer,Northstar Tech,New York,Entry,2026-05-01,Excel
3153,Data Engineer,Northstar Tech,New York,Entry,2026-05-01,NLP
3153,Data Engineer,Northstar Tech,New York,Entry,2026-05-01,SQL
2830,Data Science Manager,BluePeak Consulting,London,Lead,2026-05-09,AWS
2830,Data Science Manager,BluePeak Consulting,London,Lead,2026-05-09,Machine Learning
2830,Data Science Manager,BluePeak Consulting,London,Lead,2026-05-09,Power BI
2830,Data Science Manager,BluePeak Consulting,London,Lead,2026-05-09,SQL
782,Machine Learning Engineer,Clarity Systems,New York,Mid,2026-03-19,Excel
782,Machine Learning Engineer,Clarity Systems,New York,Mid,2026-03-19,Machine Learning
782,Machine Learning Engineer,Clarity Systems,New York,Mid,2026-03-19,NLP
782,Machine Learning Engineer,Clarity Systems,New York,Mid,2026-03-19,Python
782,Machine Learning Engineer,Clarity Systems,New York,Mid,2026-03-19,SQL
782,Machine Learning Engineer,Clarity Systems,New York,Mid,2026-03-19,Tableau
535,Ai Engineer,Skyline Solutions,London,Senior,2026-01-16,AWS
535,Ai Engineer,Skyline Solutions,London,Senior,2026-01-16,Deep Learning
535,Ai Engineer,Skyline Solutions,London,Senior,2026-01-16,NLP
535,Ai Engineer,Skyline Solutions,London,Senior,2026-01-16,Python
535,Ai Engineer,Skyline Solutions,London,Senior,2026-01-16,SQL
535,Ai Engineer,Skyline Solutions,London,Senior,2026-01-16,Tableau
584,Data Scientist,Unknown,New York,Lead,2026-01-27,AWS
584,Data Scientist,Unknown,New York,Lead,2026-01-27,Generative AI
584,Data Scientist,Unknown,New York,Lead,2026-01-27,Tableau
4144,Business Intelligence Analyst,Northstar Tech,Singapore,Lead,2026-01-30,AWS
4144,Business Intelligence Analyst,Northstar Tech,Singapore,Lead,2026-01-30,Generative AI
4144,Business Intelligence Analyst,Northstar Tech,Singapore,Lead,2026-01-30,Machine Learning
4144,Business Intelligence Analyst,Northstar Tech,Singapore,Lead,2026-01-30,NLP
4144,Business Intelligence Analyst,Northstar Tech,Singapore,Lead,2026-01-30,SQL
3797,Data Analyst,Nimbus Data,Pune,Senior,2026-04-13,Deep Learning
3797,Data Analyst,Nimbus Data,Pune,Senior,2026-04-13,Machine Learning
3797,Data Analyst,Nimbus Data,Pune,Senior,2026-04-13,NLP
3797,Data Analyst,Nimbus Data,Pune,Senior,2026-04-13,Power BI
3797,Data Analyst,Nimbus Data,Pune,Senior,2026-04-13,Python
3797,Data Analyst,Nimbus Data,Pune,Senior,2026-04-13,SQL
4976,Data Engineer,BrightPath AI,London,Mid,2026-03-24,NLP
4976,Data Engineer,BrightPath AI,London,Mid,2026-03-24,Python
4976,Data Engineer,BrightPath AI,London,Mid,2026-03-24,SQL
317,Data Analyst,Alpha Analytics,Hyderabad,Mid,2026-05-31,Excel
317,Data Analyst,Alpha Analytics,Hyderabad,Mid,2026-05-31,Python
317,Data Analyst,Alpha Analytics,Hyderabad,Mid,2026-05-31,SQL
2198,Machine Learning Engineer,Alpha Analytics,London,Senior,2026-02-28,Excel
2198,Machine Learning Engineer,Alpha Analytics,London,Senior,2026-02-28,Generative AI
2198,Machine Learning Engineer,Alpha Analytics,London,Senior,2026-02-28,Machine Learning
2198,Machine Learning Engineer,Alpha Analytics,London,Senior,2026-02-28,Power BI
2198,Machine Learning Engineer,Alpha Analytics,London,Senior,2026-02-28,Python
2198,Machine Learning Engineer,Alpha Analytics,London,Senior,2026-02-28,Tableau
2565,Data Science Manager,BrightPath AI,Remote,Lead,2026-01-19,AWS
2565,Data Science Manager,BrightPath AI,Remote,Lead,2026-01-19,Machine Learning
2565,Data Science Manager,BrightPath AI,Remote,Lead,2026-01-19,Power BI
2565,Data Science Manager,BrightPath AI,Remote,Lead,2026-01-19,Python
2565,Data Science Manager,BrightPath AI,Remote,Lead,2026-01-19,SQL
2565,Data Science Manager,BrightPath AI,Remote,Lead,2026-01-19,Tableau
4682,Data Scientist,BluePeak Consulting,Hyderabad,Entry,2026-02-13,Excel
4682,Data Scientist,BluePeak Consulting,Hyderabad,Entry,2026-02-13,Generative AI
4682,Data Scientist,BluePeak Consulting,Hyderabad,Entry,2026-02-13,Machine Learning
4682,Data Scientist,BluePeak Consulting,Hyderabad,Entry,2026-02-13,SQL
4973,Business Intelligence Analyst,Quantify Labs,Delhi Ncr,Lead,2026-05-13,Generative AI
4973,Business Intelligence Analyst,Quantify Labs,Delhi Ncr,Lead,2026-05-13,Python
1795,Ai Engineer,Alpha Analytics,Bengaluru,Entry,2026-04-19,AWS
1795,Ai Engineer,Alpha Analytics,Bengaluru,Entry,2026-04-19,Excel
1795,Ai Engineer,Alpha Analytics,Bengaluru,Entry,2026-04-19,Machine Learning
